"Product";"Type";"Division";"Group";"ShortDescription";"Description"
"EL42157C";"Tipo 3479";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42158";"Tipo 6966";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42159C";"Tipo 4752";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4216";"Tipo 135";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42160C";"Tipo 1535";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42161C";"Tipo 9560";"Division 1";"Grupo 1";"Texto Search Descripcion 1617";"Texto Descripcion 1"
"EL42162C";"Tipo 6967";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42163C";"Tipo 3480";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42164C";"Tipo 4753";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42165C";"Tipo 5522";"Division 1";"Grupo 1";"Texto Search Descripcion 1247";"Texto Descripcion 1"
"EL42166C";"Tipo 3481";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42167C";"Tipo 5523";"Division 1";"Grupo 1";"Texto Search Descripcion 1249";"Texto Descripcion 1"
"EL42168C";"Tipo 9561";"Division 1";"Grupo 1";"Texto Search Descripcion 1618";"Texto Descripcion 1"
"EL42169C";"Tipo 4754";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4217";;"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42170C";"Tipo 4755";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42171C";"Tipo 4756";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42171LK";"Tipo 6968";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42171RK";"Tipo 4757";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42172C";"Tipo 5524";"Division 1";"Grupo 1";"Texto Search Descripcion 1250";"Texto Descripcion 1"
"EL42173C";"Tipo 3482";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42174C";"Tipo 5525";"Division 1";"Grupo 1";"Texto Search Descripcion 1252";"Texto Descripcion 1"
"EL42175C";"Tipo 3483";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42176C";"Tipo 3484";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42177";"Tipo 963";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42178C";"Tipo 2416";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42179";"Tipo 2417";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4218";;"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42180C";"Tipo 4758";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42181";"Tipo 3485";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42182";"Tipo 3486";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42183";"Tipo 964";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42184C";"Tipo 2418";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42185";"Tipo 2419";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42186";"Tipo 2420";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42188";"Tipo 631";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42189K";"Tipo 4759";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4219";;"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42190C";"Tipo 3487";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42190LK";"Tipo 4760";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42190RK";"Tipo 4761";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42191";"Tipo 1536";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42192C";"Tipo 4762";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42193";"Tipo 2421";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42194C";"Tipo 3488";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42195C";"Tipo 3489";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42195K";"Tipo 4763";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42196C";"Tipo 3490";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42197C";"Tipo 1537";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42198C";"Tipo 3491";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42199C";"Tipo 4764";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4220";;"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42200C";"Tipo 3492";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42201C";"Tipo 632";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42202C";"Tipo 4765";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42203C";"Tipo 2422";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42203K";"Tipo 2422";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42204C";"Tipo 3493";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42205C";"Tipo 2423";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42206C";"Tipo 3494";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42207C";"Tipo 1538";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42209C";"Tipo 3495";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4221";;"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42211C";"Tipo 2424";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42212C";"Tipo 3496";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42213C";"Tipo 3497";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42213K";"Tipo 4766";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42214C";"Tipo 4767";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42215C";"Tipo 3498";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42216C";"Tipo 4768";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42217";"Tipo 965";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42218C";"Tipo 966";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42219C";"Tipo 4769";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4222";;"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42220";"Tipo 405";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42221C";"Tipo 1539";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42221K";"Tipo 4770";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42222";"Tipo 633";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42223C";"Tipo 633";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42223K";"Tipo 3499";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42224";"Tipo 2425";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42225C";"Tipo 4771";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42226C";"Tipo 1540";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42227C";"Tipo 1541";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42228C";"Tipo 3500";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42229C";"Tipo 967";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4223";;"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42230C";"Tipo 4772";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42231C";"Tipo 635";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42232";"Tipo 2426";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42233C";"Tipo 4773";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42234C";"Tipo 3236";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42235C";"Tipo 636";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42235K";"Tipo 4774";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42236";"Tipo 3501";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42237C";"Tipo 3502";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42238C";"Tipo 1542";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42239";"Tipo 1543";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4224";;"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42240C";"Tipo 936";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42241";"Tipo 637";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42242";"Tipo 1544";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42243C";"Tipo 2427";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42245";"Tipo 3503";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42246";"Tipo 4775";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42247C";"Tipo 4776";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42248C";"Tipo 638";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42248K";"Tipo 2428";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42249";"Tipo 1545";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4225";;"Division 1";"Grupo 1";"Texto Search Descripcion 2";"Texto Descripcion 2"
"EL42250";"Tipo 3504";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42251";"Tipo 1546";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42252C";"Tipo 3505";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42253C";"Tipo 2429";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42254";"Tipo 3506";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42255";"Tipo 2430";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42256C";"Tipo 3507";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42257C";"Tipo 3508";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42257K";"Tipo 4778";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42258C";"Tipo 4779";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42259C";"Tipo 968";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42259K";"Tipo 968";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4226";"Tipo 1088";"Division 1";"Grupo 1";"Texto Search Descripcion 2";"Texto Descripcion 2"
"EL42260C";"Tipo 3509";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42261C";"Tipo 228";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42262";"Tipo 969";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42263C";"Tipo 237";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42263K";"Tipo 237";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42264";"Tipo 2431";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42265C";"Tipo 3510";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42266";"Tipo 238";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42267";"Tipo 970";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42268C";"Tipo 3511";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42268K";"Tipo 4780";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42269C";"Tipo 2432";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4227";"Tipo 3739";"Division 1";"Grupo 1";"Texto Search Descripcion 2";"Texto Descripcion 2"
"EL42270";"Tipo 971";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42271C";"Tipo 2433";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42273C";"Tipo 6976";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42276C";"Tipo 3513";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42277C";"Tipo 1547";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42278C";"Tipo 2434";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42279C";"Tipo 2435";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4228";"Tipo 1741";"Division 1";"Grupo 1";"Texto Search Descripcion 2";"Texto Descripcion 2"
"EL42280C";"Tipo 2436";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42281C";"Tipo 2437";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42282";"Tipo 6978";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42283";"Tipo 6979";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42284A";"Tipo 2438";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42286";"Tipo 4781";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42287";"Tipo 6980";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42288";"Tipo 6981";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4229";"Tipo 406";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42290";"Tipo 972";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42291C";"Tipo 4782";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42292C";"Tipo 4783";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42292K";;"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42293";"Tipo 4784";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42294C";"Tipo 4784";"Division 1";"Grupo 1";"Texto Search Descripcion 1630";"Texto Descripcion 1"
"EL42295";"Tipo 6982";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42296";"Tipo 6983";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42297C";"Tipo 4785";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42298C";"Tipo 4786";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4230";"Tipo 973";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42300C";"Tipo 9562";"Division 1";"Grupo 1";"Texto Search Descripcion 1633";"Texto Descripcion 1"
"EL42301C";"Tipo 4787";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42303";"Tipo 6984";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42304";"Tipo 6985";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42305";"Tipo 6986";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42306C";"Tipo 4788";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42307C";"Tipo 9563";"Division 1";"Grupo 1";"Texto Search Descripcion 1636";"Texto Descripcion 1"
"EL42308C";"Tipo 4789";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42309C";"Tipo 4790";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4231";"Tipo 639";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42310C";"Tipo 4791";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42311C";"Tipo 9564";"Division 1";"Grupo 1";"Texto Search Descripcion 1640";"Texto Descripcion 1"
"EL42312C";"Tipo 9565";"Division 1";"Grupo 1";"Texto Search Descripcion 1641";"Texto Descripcion 1"
"EL42313C";"Tipo 4792";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42314C";"Tipo 9566";"Division 1";"Grupo 1";"Texto Search Descripcion 1643";"Texto Descripcion 1"
"EL42315C";"Tipo 4793";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42316C";"Tipo 4794";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42317C";"Tipo 4795";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42318C";"Tipo 2439";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42318K";"Tipo 2439";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42319C";"Tipo 4796";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4232";"Tipo 93";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42320C";"Tipo 4797";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42321C";"Tipo 3515";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42322C";"Tipo 4798";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42323C";"Tipo 4799";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42324C";"Tipo 9567";"Division 1";"Grupo 1";"Texto Search Descripcion 1653";"Texto Descripcion 1"
"EL42325C";"Tipo 4800";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42325LK";"Tipo 4801";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42325RK";"Tipo 4802";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42327C";"Tipo 4803";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42327K";"Tipo 6987";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42328C";"Tipo 9568";"Division 1";"Grupo 1";"Texto Search Descripcion 1656";"Texto Descripcion 1"
"EL42329C";"Tipo 4804";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4233";"Tipo 974";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42330C";"Tipo 4805";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42331C";"Tipo 9569";"Division 1";"Grupo 1";"Texto Search Descripcion 1659";"Texto Descripcion 1"
"EL42332";"Tipo 2440";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42333C";"Tipo 3516";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42334";"Tipo 975";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42335C";"Tipo 5526";"Division 1";"Grupo 1";"Texto Search Descripcion 1262";"Texto Descripcion 1"
"EL42336C";"Tipo 9570";"Division 1";"Grupo 1";"Texto Search Descripcion 1661";"Texto Descripcion 1"
"EL42337A";"Tipo 3517";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42338A";"Tipo 976";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42339A";"Tipo 2441";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL4234";"Tipo 977";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42340";"Tipo 4806";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42341A";"Tipo 407";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42342A";"Tipo 978";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42343A";"Tipo 408";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42344A";"Tipo 239";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
"EL42345A";"Tipo 640";"Division 1";"Grupo 1";"Texto Search Descripcion 1";"Texto Descripcion 1"
