Product,Type,Division,Group
EL4601,Tipo 818,Division 1,Grupo 1
EL4602,Tipo 5836,Division 1,Grupo 1
EL4603,Tipo 322,Division 1,Grupo 1
EL4604,Tipo 323,Division 1,Grupo 1
EL4605,Tipo 194,Division 1,Grupo 1
EL4606,Tipo 120,Division 1,Grupo 1
EL4607,Tipo 3151,Division 1,Grupo 1
EL4608,Tipo 195,Division 1,Grupo 1
EL4609,Tipo 28,Division 1,Grupo 1
EL4610,Tipo 121,Division 1,Grupo 1
EL4611,Tipo 4410,Division 1,Grupo 1
EL4612,Tipo 29,Division 1,Grupo 1
EL4613,Tipo 324,Division 1,Grupo 1
EL4614,Tipo 530,Division 1,Grupo 1
EL4615,Tipo 531,Division 1,Grupo 1
EL4616,Tipo 18,Division 1,Grupo 1
EL4617,Tipo 30,Division 1,Grupo 1
EL4618,Tipo 1274,Division 1,Grupo 1
EL4619,Tipo 1275,Division 1,Grupo 1
EL4620,Tipo 2039,Division 1,Grupo 1
EL4621,Tipo 325,Division 1,Grupo 1
EL4622,Tipo 326,Division 1,Grupo 1
EL4623,Tipo 196,Division 1,Grupo 1
EL4624,Tipo 31,Division 1,Grupo 1
EL4625,Tipo 197,Division 1,Grupo 1
EL4626,Tipo 1276,Division 1,Grupo 1
EL4627,Tipo 4319,Division 1,Grupo 1
EL4628,Tipo 327,Division 1,Grupo 1
EL4629,Tipo 2040,Division 1,Grupo 1
EL4630,Tipo 198,Division 1,Grupo 1
EL4631,Tipo 328,Division 1,Grupo 1
EL4632,Tipo 225,Division 1,Grupo 1
EL4633,Tipo 1277,Division 1,Grupo 1
EL4634,Tipo 199,Division 1,Grupo 1
EL4635,Tipo 532,Division 1,Grupo 1
EL4636,Tipo 1278,Division 1,Grupo 1
EL4637,Tipo 329,Division 1,Grupo 1
EL4638,Tipo 533,Division 1,Grupo 1
EL4639,Tipo 77,Division 1,Grupo 1
EL4640,Tipo 330,Division 1,Grupo 1
EL4641,Tipo 200,Division 1,Grupo 1
EL4642,Tipo 331,Division 1,Grupo 1
EL4643,Tipo 2041,Division 1,Grupo 1
EL4644,Tipo 122,Division 1,Grupo 1
EL4646,Tipo 2042,Division 1,Grupo 1
EL4647,Tipo 534,Division 1,Grupo 1
EL4648,Tipo 201,Division 1,Grupo 1
EL4649,Tipo 78,Division 1,Grupo 1
EL4650,Tipo 79,Division 1,Grupo 1
EL4651,Tipo 1279,Division 1,Grupo 1
EL4652,Tipo 1280,Division 1,Grupo 1
EL4653,Tipo 1281,Division 1,Grupo 1
EL4654,Tipo 1282,Division 1,Grupo 1
EL4655,Tipo 1283,Division 1,Grupo 1
EL4656,Tipo 52,Division 1,Grupo 1
EL4657,Tipo 1284,Division 1,Grupo 1
EL4658,Tipo 819,Division 1,Grupo 1
EL4659,Tipo 202,Division 1,Grupo 1
EL4660,Tipo 2043,Division 1,Grupo 1
EL4661,Tipo 2044,Division 1,Grupo 1
EL4662,Tipo 1285,Division 1,Grupo 1
EL4663,Tipo 820,Division 1,Grupo 1
EL4664,Tipo 535,Division 1,Grupo 1
EL4665,Tipo 1286,Division 1,Grupo 1
EL4666,Tipo 332,Division 1,Grupo 1
EL4667,Tipo 821,Division 1,Grupo 1
EL4668,Tipo 536,Division 1,Grupo 1
EL4669,Tipo 537,Division 1,Grupo 1
EL4670,Tipo 1287,Division 1,Grupo 1
EL4671,Tipo 1288,Division 1,Grupo 1
EL4672,Tipo 2045,Division 1,Grupo 1
EL4673,Tipo 538,Division 1,Grupo 1
EL4674,Tipo 822,Division 1,Grupo 1
EL4675,Tipo 1289,Division 1,Grupo 1
EL4676,Tipo 2046,Division 1,Grupo 1
EL4677,Tipo 823,Division 1,Grupo 1
EL4678,Tipo 333,Division 1,Grupo 1
EL4679,Tipo 824,Division 1,Grupo 1
EL4680,Tipo 825,Division 1,Grupo 1
EL4681,Tipo 1290,Division 1,Grupo 1
EL4682,Tipo 2047,Division 1,Grupo 1
EL4683,Tipo 123,Division 1,Grupo 1
EL4684,Tipo 80,Division 1,Grupo 1
EL4685,Tipo 539,Division 1,Grupo 1
EL4686,Tipo 1291,Division 1,Grupo 1
EL4687,Tipo 540,Division 1,Grupo 1
EL4688,Tipo 1292,Division 1,Grupo 1
EL4689,Tipo 826,Division 1,Grupo 1
EL4690,Tipo 2048,Division 1,Grupo 1
EL4691,Tipo 2049,Division 1,Grupo 1
EL4692,Tipo 541,Division 1,Grupo 1
EL4693,Tipo 1293,Division 1,Grupo 1
EL4694,Tipo 2050,Division 1,Grupo 1
EL4695,Tipo 542,Division 1,Grupo 1
EL4696,Tipo 124,Division 1,Grupo 1
EL4697,Tipo 203,Division 1,Grupo 1
EL4698,Tipo 543,Division 1,Grupo 1
EL4699,Tipo 334,Division 1,Grupo 1
EL4700,Tipo 204,Division 1,Grupo 1
EL4701,Tipo 544,Division 1,Grupo 1
EL4702,Tipo 827,Division 1,Grupo 1
EL4703,Tipo 545,Division 1,Grupo 1
EL4704,Tipo 1294,Division 1,Grupo 1
EL4705,Tipo 125,Division 1,Grupo 1
EL4706,Tipo 828,Division 1,Grupo 1
EL4707,Tipo 546,Division 1,Grupo 1
EL4708,Tipo 81,Division 1,Grupo 1
EL4709,Tipo 829,Division 1,Grupo 1
EL4710,Tipo 547,Division 1,Grupo 1
EL4711,Tipo 82,Division 1,Grupo 1
EL4712,Tipo 5837,Division 1,Grupo 1
EL4713,Tipo 205,Division 1,Grupo 1
EL4714,Tipo 4320,Division 1,Grupo 1
EL4715,Tipo 206,Division 1,Grupo 1
EL4716,Tipo 830,Division 1,Grupo 1
EL4717,Tipo 126,Division 1,Grupo 1
EL4718,Tipo 335,Division 1,Grupo 1
EL4719,Tipo 4321,Division 1,Grupo 1
EL4720,Tipo 207,Division 1,Grupo 1
EL4721,Tipo 208,Division 1,Grupo 1
EL4722,Tipo 548,Division 1,Grupo 1
EL4723,Tipo 336,Division 1,Grupo 1
EL4724,Tipo 831,Division 1,Grupo 1
EL4725,Tipo 549,Division 1,Grupo 1
EL4726,Tipo 83,Division 1,Grupo 1
EL4727,Tipo 2051,Division 1,Grupo 1
EL4728,Tipo 832,Division 1,Grupo 1
EL4729K,Tipo 3227,Division 1,Grupo 1
EL4730,Tipo 127,Division 1,Grupo 1
EL4731,Tipo 337,Division 1,Grupo 1
EL4732,Tipo 111,Division 1,Grupo 1
EL4733,Tipo 338,Division 1,Grupo 1
EL4734,Tipo 1295,Division 1,Grupo 1
EL4735,Tipo 2052,Division 1,Grupo 1
EL4736,Tipo 550,Division 1,Grupo 1
EL4737,Tipo 339,Division 1,Grupo 1
EL4738,Tipo 32,Division 1,Grupo 1
EL4739,Tipo 551,Division 1,Grupo 1
EL4740,Tipo 209,Division 1,Grupo 1
EL4741,Tipo 1296,Division 1,Grupo 1
EL4742,Tipo 552,Division 1,Grupo 1
EL4743,Tipo 833,Division 1,Grupo 1
EL4744,Tipo 553,Division 1,Grupo 1
EL4745,Tipo 340,Division 1,Grupo 1
EL4746,Tipo 554,Division 1,Grupo 1
EL4747,Tipo 834,Division 1,Grupo 1
EL4748,Tipo 341,Division 1,Grupo 1
EL4749,Tipo 555,Division 1,Grupo 1
EL4750,Tipo 342,Division 1,Grupo 1
EL4751,Tipo 556,Division 1,Grupo 1
EL4752,Tipo 557,Division 1,Grupo 1
EL4753,Tipo 1297,Division 1,Grupo 1
EL4754,Tipo 2053,Division 1,Grupo 1
EL4755K,Tipo 2146,Division 1,Grupo 1
EL4756,Tipo 1298,Division 1,Grupo 1
EL4757,Tipo 1299,Division 1,Grupo 1
EL4758,Tipo 128,Division 1,Grupo 1
EL4759,Tipo 1300,Division 1,Grupo 1
EL4760,Tipo 835,Division 1,Grupo 1
EL4761,Tipo 210,Division 1,Grupo 1
EL4762,Tipo 2054,Division 1,Grupo 1
EL4763,Tipo 211,Division 1,Grupo 1
EL4764,Tipo 53,Division 1,Grupo 1
EL4765,Tipo 836,Division 1,Grupo 1
EL4766,Tipo 558,Division 1,Grupo 1
EL4767,Tipo 1301,Division 1,Grupo 1
EL4768,Tipo 837,Division 1,Grupo 1
EL4769,Tipo 2055,Division 1,Grupo 1
EL4770,Tipo 2056,Division 1,Grupo 1
EL4771,Tipo 212,Division 1,Grupo 1
EL4772,Tipo 213,Division 1,Grupo 1
EL4773,Tipo 214,Division 1,Grupo 1
EL4774,Tipo 2057,Division 1,Grupo 1
EL4775,Tipo 1302,Division 1,Grupo 1
EL4776,Tipo 84,Division 1,Grupo 1
EL4777,Tipo 559,Division 1,Grupo 1
EL4778,Tipo 560,Division 1,Grupo 1
EL4779,Tipo 2058,Division 1,Grupo 1
EL4780,Tipo 54,Division 1,Grupo 1
EL4781,Tipo 561,Division 1,Grupo 1
EL4782,Tipo 55,Division 1,Grupo 1
EL4783,Tipo 129,Division 1,Grupo 1
EL4784,Tipo 130,Division 1,Grupo 1
EL4785,Tipo 343,Division 1,Grupo 1
EL4786,Tipo 215,Division 1,Grupo 1
EL4787,Tipo 131,Division 1,Grupo 1
EL4788,Tipo 838,Division 1,Grupo 1
EL4789,Tipo 1303,Division 1,Grupo 1
EL4790,Tipo 562,Division 1,Grupo 1
EL4791,Tipo 579,Division 1,Grupo 1
EL4792,Tipo 563,Division 1,Grupo 1
EL4793,Tipo 2143,Division 1,Grupo 1
EL4794,Tipo 1304,Division 1,Grupo 1
EL4795,Tipo 564,Division 1,Grupo 1
EL4796,Tipo 839,Division 1,Grupo 1
EL4797,Tipo 840,Division 1,Grupo 1
EL4798,Tipo 344,Division 1,Grupo 1
EL4799,Tipo 1305,Division 1,Grupo 1
EL4800,Tipo 132,Division 1,Grupo 1
EL4801,Tipo 565,Division 1,Grupo 1
EL4802,Tipo 2059,Division 1,Grupo 1
EL4803,Tipo 2060,Division 1,Grupo 1
EL4804,Tipo 2061,Division 1,Grupo 1
EL4805,Tipo 841,Division 1,Grupo 1
EL4806,Tipo 3152,Division 1,Grupo 1
EL4807,Tipo 2062,Division 1,Grupo 1
EL4808K,Tipo 3153,Division 1,Grupo 1
EL4809,Tipo 4322,Division 1,Grupo 1
EL4810,Tipo 4323,Division 1,Grupo 1
EL4811,Tipo 4324,Division 1,Grupo 1
EL4812,Tipo 345,Division 1,Grupo 1
EL4813,Tipo 566,Division 1,Grupo 1
EL4814,Tipo 346,Division 1,Grupo 1
EL4815,Tipo 1306,Division 1,Grupo 1
EL4816,Tipo 842,Division 1,Grupo 1
EL4817,Tipo 16,Division 1,Grupo 1
EL4818,Tipo 16,Division 1,Grupo 1
EL4819,Tipo 3154,Division 1,Grupo 1
EL4820,Tipo 1307,Division 1,Grupo 1
EL4821,Tipo 3155,Division 1,Grupo 1
EL4822,Tipo 843,Division 1,Grupo 1
EL4823,Tipo 347,Division 1,Grupo 1
EL4824,Tipo 216,Division 1,Grupo 1
EL4825,Tipo 2063,Division 1,Grupo 1
EL4826,Tipo 567,Division 1,Grupo 1
EL4827,Tipo 56,Division 1,Grupo 1
EL4828,Tipo 844,Division 1,Grupo 1
EL4829,Tipo 845,Division 1,Grupo 1
EL4830,Tipo 348,Division 1,Grupo 1
EL4831,Tipo 846,Division 1,Grupo 1
EL4832,Tipo 1308,Division 1,Grupo 1
EL4833,Tipo 349,Division 1,Grupo 1
EL4834,Tipo 350,Division 1,Grupo 1
EL4835,Tipo 351,Division 1,Grupo 1
EL4836,Tipo 568,Division 1,Grupo 1
EL4837,Tipo 847,Division 1,Grupo 1
EL4838,Tipo 3156,Division 1,Grupo 1
EL4839,Tipo 2064,Division 1,Grupo 1
EL4840,Tipo 2065,Division 1,Grupo 1
EL4841,Tipo 3157,Division 1,Grupo 1
EL4842,Tipo 1309,Division 1,Grupo 1
EL4843,Tipo 1310,Division 1,Grupo 1
EL4844,Tipo 1311,Division 1,Grupo 1
EL4845C,Tipo 217,Division 1,Grupo 1
EL4845K,Tipo 2546,Division 1,Grupo 1
EL4846C,Tipo 134,Division 1,Grupo 1
EL4846K,Tipo 2547,Division 1,Grupo 1
EL4847C,Tipo 352,Division 1,Grupo 1
EL4847K,Tipo 2548,Division 1,Grupo 1
EL4848C,Tipo 569,Division 1,Grupo 1
EL4848K,Tipo 2549,Division 1,Grupo 1
EL4849C,Tipo 218,Division 1,Grupo 1
EL4850C,Tipo 876,Division 1,Grupo 1
EL4851C,Tipo 2144,Division 1,Grupo 1
EL4852C,Tipo 875,Division 1,Grupo 1
EL4853C,Tipo 848,Division 1,Grupo 1
EL4853K,Tipo 5027,Division 1,Grupo 1
EL4854C,Tipo 3228,Division 1,Grupo 1
EL4855C,Tipo 849,Division 1,Grupo 1
EL4856C,Tipo 3229,Division 1,Grupo 1
EL4857C,Tipo 1312,Division 1,Grupo 1
EL4857K,Tipo 5028,Division 1,Grupo 1
EL4858C,Tipo 3158,Division 1,Grupo 1
EL4859C,Tipo 1651,Division 1,Grupo 1
EL4860,Tipo 4325,Division 1,Grupo 1
EL4861,Tipo 4326,Division 1,Grupo 1
EL4862,Tipo 2066,Division 1,Grupo 1
EL4863,Tipo 4327,Division 1,Grupo 1
EL4864,Tipo 4328,Division 1,Grupo 1
EL4865,Tipo 4329,Division 1,Grupo 1
EL4866,Tipo 4330,Division 1,Grupo 1
EL4867,Tipo 4331,Division 1,Grupo 1
EL4868,Tipo 4332,Division 1,Grupo 1
EL4869,Tipo 4333,Division 1,Grupo 1
EL4870,Tipo 4334,Division 1,Grupo 1
EL4871,Tipo 4335,Division 1,Grupo 1
EL4872,Tipo 4336,Division 1,Grupo 1
EL4873,Tipo 4337,Division 1,Grupo 1
EL4874,Tipo 133,Division 1,Grupo 1
EL4875,Tipo 353,Division 1,Grupo 1
EL4876,Tipo 4338,Division 1,Grupo 1
EL4877,Tipo 4339,Division 1,Grupo 1
EL4878,Tipo 4340,Division 1,Grupo 1
EL4879,Tipo 4341,Division 1,Grupo 1
EL4880,Tipo 4342,Division 1,Grupo 1
EL4881,Tipo 2067,Division 1,Grupo 1
EL4882,Tipo 2068,Division 1,Grupo 1
EL4883,Tipo 4343,Division 1,Grupo 1
EL4884,Tipo 3159,Division 1,Grupo 1
EL4885,Tipo 3160,Division 1,Grupo 1
EL4886,Tipo 3161,Division 1,Grupo 1
EL4887,Tipo 3162,Division 1,Grupo 1
EL4888,Tipo 4344,Division 1,Grupo 1
EL4889,Tipo 4345,Division 1,Grupo 1
EL4890,Tipo 2069,Division 1,Grupo 1
EL4891,Tipo 4346,Division 1,Grupo 1
EL4892,Tipo 4347,Division 1,Grupo 1
EL4893,Tipo 4348,Division 1,Grupo 1
EL4894,Tipo 570,Division 1,Grupo 1
EL4895,Tipo 4349,Division 1,Grupo 1
EL4896,Tipo 571,Division 1,Grupo 1
EL4897,Tipo 354,Division 1,Grupo 1
EL4898,Tipo 219,Division 1,Grupo 1
EL4899,Tipo 3163,Division 1,Grupo 1
EL4900,Tipo 5838,Division 1,Grupo 1
EL4901,Tipo 4350,Division 1,Grupo 1
EL4902,Tipo 4351,Division 1,Grupo 1
EL4903,Tipo 5839,Division 1,Grupo 1
EL4904,Unknown,Division 1,Grupo 1
EL4905,Tipo 1313,Division 1,Grupo 1
EL4906,Tipo 4352,Division 1,Grupo 1
EL4907,Tipo 2070,Division 1,Grupo 1
EL4908,Tipo 572,Division 1,Grupo 1
EL4909,Tipo 4353,Division 1,Grupo 1
EL4910,Tipo 355,Division 1,Grupo 1
EL4911,Tipo 1314,Division 1,Grupo 1
EL4912,Tipo 2071,Division 1,Grupo 1
EL4913,Tipo 22,Division 1,Grupo 1
EL4914,Tipo 220,Division 1,Grupo 1
EL4915,Tipo 2072,Division 1,Grupo 1
EL4916,Tipo 573,Division 1,Grupo 1
EL4917,Tipo 5840,Division 1,Grupo 1
EL4918,Tipo 1315,Division 1,Grupo 1
EL4919,Tipo 4354,Division 1,Grupo 1
EL4920,Tipo 4355,Division 1,Grupo 1
EL4921,Tipo 3164,Division 1,Grupo 1
EL4922,Tipo 1316,Division 1,Grupo 1
EL4923,Tipo 574,Division 1,Grupo 1
EL4924,Tipo 850,Division 1,Grupo 1
EL4925,Tipo 85,Division 1,Grupo 1
EL4926,Tipo 4356,Division 1,Grupo 1
EL4927,Tipo 851,Division 1,Grupo 1
EL4929,Tipo 5841,Division 1,Grupo 1
EL4930,Tipo 3165,Division 1,Grupo 1
EL4931,Tipo 221,Division 1,Grupo 1
EL4932,Tipo 4357,Division 1,Grupo 1
EL4933,Tipo 2073,Division 1,Grupo 1
EL4934,Tipo 3166,Division 1,Grupo 1
EL4935,Tipo 1317,Division 1,Grupo 1
EL4936,Tipo 3167,Division 1,Grupo 1
EL4937,Tipo 4358,Division 1,Grupo 1
EL4938,Tipo 3168,Division 1,Grupo 1
EL4939,Tipo 1318,Division 1,Grupo 1
EL4940,Tipo 3169,Division 1,Grupo 1
EL4941,Tipo 2074,Division 1,Grupo 1
EL4942,Tipo 3170,Division 1,Grupo 1
EL4943,Tipo 86,Division 1,Grupo 1
EL4944,Tipo 852,Division 1,Grupo 1
EL4945,Tipo 853,Division 1,Grupo 1
EL4946,Tipo 575,Division 1,Grupo 1
EL4947,Tipo 356,Division 1,Grupo 1
EL4948,Tipo 4359,Division 1,Grupo 1
EL4949,Tipo 3171,Division 1,Grupo 1
EL4950,Tipo 2075,Division 1,Grupo 1
EL4951,Tipo 87,Division 1,Grupo 1
EL4952,Tipo 3172,Division 1,Grupo 1
EL4953,Tipo 1319,Division 1,Grupo 1
EL4954,Tipo 222,Division 1,Grupo 1
EL4955,Tipo 1320,Division 1,Grupo 1
EL4956,Tipo 1321,Division 1,Grupo 1
EL4957,Tipo 1322,Division 1,Grupo 1
EL4958,Tipo 5842,Division 1,Grupo 1
EL4959C,Tipo 1374,Division 1,Grupo 1
EL4960C,Tipo 2550,Division 1,Grupo 1
EL4961C,Tipo 854,Division 1,Grupo 1
EL4961LK,Tipo 5029,Division 1,Grupo 1
EL4961RK,Tipo 5030,Division 1,Grupo 1
EL4962C,Tipo 855,Division 1,Grupo 1
EL4963C,Tipo 856,Division 1,Grupo 1
EL4964C,Tipo 857,Division 1,Grupo 1
EL4965C,Tipo 3226,Division 1,Grupo 1
EL4966,Tipo 858,Division 1,Grupo 1
EL4967C,Tipo 2145,Division 1,Grupo 1
EL4968,Tipo 1323,Division 1,Grupo 1
EL4969C,Tipo 1411,Division 1,Grupo 1
EL4971,Tipo 3262,Division 1,Grupo 1
EL4972,Tipo 3263,Division 1,Grupo 1
EL4973,Tipo 365,Division 1,Grupo 1
EL4974C,Tipo 887,Division 1,Grupo 1
EL4975C,Tipo 3318,Division 1,Grupo 1
EL4976C,Tipo 856,Division 1,Grupo 1
EL4977C,Tipo 888,Division 1,Grupo 1
EL4978,Tipo 366,Division 1,Grupo 1
EL4979,Tipo 882,Division 1,Grupo 1
EL4980,Tipo 581,Division 1,Grupo 1
EL4981,Tipo 139,Division 1,Grupo 1
EL4982K,Tipo 3264,Division 1,Grupo 1
EL4983C,Tipo 370,Division 1,Grupo 1
EL4984C,Tipo 371,Division 1,Grupo 1
EL4985C,Tipo 1412,Division 1,Grupo 1
EL4986C,Tipo 585,Division 1,Grupo 1
EL4986LK,Tipo 3628,Division 1,Grupo 1
EL4986RK,Tipo 2551,Division 1,Grupo 1
EL4987,Tipo 2152,Division 1,Grupo 1
EL4988,Tipo 89,Division 1,Grupo 1
EL4989,Tipo 137,Division 1,Grupo 1
EL4990,Tipo 4411,Division 1,Grupo 1
EL4991,Tipo 4412,Division 1,Grupo 1
EL4992,Tipo 2163,Division 1,Grupo 1
EL4993,Tipo 2164,Division 1,Grupo 1
EL4994,Tipo 3265,Division 1,Grupo 1
EL4995,Tipo 3284,Division 1,Grupo 1
EL4996,Tipo 3312,Division 1,Grupo 1
EL4997,Tipo 3313,Division 1,Grupo 1
EL4998,Tipo 3314,Division 1,Grupo 1
EL4999,Tipo 4413,Division 1,Grupo 1
EL5001,Tipo 5539,Division 2,Grupo 1
EL5002,Tipo 4037,Division 2,Grupo 1
EL5003,Tipo 4038,Division 2,Grupo 1
EL5004,Tipo 4039,Division 2,Grupo 1
EL5005,Tipo 4040,Division 2,Grupo 1
EL5006,Tipo 4041,Division 2,Grupo 1
EL5007,Tipo 4042,Division 2,Grupo 1
EL5008,Tipo 4043,Division 2,Grupo 1
EL5009,Tipo 4044,Division 2,Grupo 1
EL5010,Tipo 4045,Division 2,Grupo 1
EL5011,Tipo 4046,Division 2,Grupo 1
EL5012,Tipo 4047,Division 2,Grupo 1
EL5013,Tipo 4048,Division 2,Grupo 1
EL5014,Tipo 4049,Division 2,Grupo 1
EL5015,Tipo 4050,Division 2,Grupo 1
EL5016,Tipo 4051,Division 2,Grupo 1
EL5018,Tipo 4052,Division 2,Grupo 1
EL5019,Tipo 4053,Division 2,Grupo 1
EL5020,Tipo 4054,Division 2,Grupo 1
EL5021,Tipo 4055,Division 2,Grupo 1
EL5022,Tipo 4056,Division 2,Grupo 1
EL5023,Tipo 4057,Division 2,Grupo 1
EL5024,Tipo 4058,Division 2,Grupo 1
EL5025,Tipo 3053,Division 2,Grupo 1
EL5026,Tipo 4059,Division 2,Grupo 1
EL5027,Tipo 4060,Division 2,Grupo 1
EL5028,Tipo 4061,Division 2,Grupo 1
EL5029,Tipo 4062,Division 2,Grupo 1
EL5030,Tipo 4063,Division 2,Grupo 1
EL5031,Tipo 4064,Division 2,Grupo 1
EL5032,Tipo 4065,Division 2,Grupo 1
EL5033,Tipo 4066,Division 2,Grupo 1
EL5034,Tipo 3054,Division 2,Grupo 1
EL5035,Tipo 4067,Division 2,Grupo 1
EL5036,Tipo 4068,Division 2,Grupo 1
EL5037,Tipo 4069,Division 2,Grupo 1
EL5038,Tipo 3055,Division 2,Grupo 1
EL5039,Tipo 4070,Division 2,Grupo 1
EL5040,Tipo 4071,Division 2,Grupo 1
EL5041,Tipo 4072,Division 2,Grupo 1
EL5042,Tipo 4073,Division 2,Grupo 1
EL5043,Tipo 4074,Division 2,Grupo 1
EL5044,Tipo 4075,Division 2,Grupo 1
EL5045,Tipo 4076,Division 2,Grupo 1
EL5046,Tipo 4077,Division 2,Grupo 1
EL5047,Tipo 4078,Division 2,Grupo 1
EL5048,Tipo 4079,Division 2,Grupo 1
EL5049,Tipo 4080,Division 2,Grupo 1
EL5050,Tipo 4081,Division 2,Grupo 1
EL5051,Tipo 4082,Division 2,Grupo 1
EL5052,Tipo 4083,Division 2,Grupo 1
EL5053,Tipo 4084,Division 2,Grupo 1
EL5054,Tipo 4085,Division 2,Grupo 1
EL5055,Tipo 5540,Division 2,Grupo 1
EL5056,Tipo 4086,Division 2,Grupo 1
EL5057,Tipo 4087,Division 2,Grupo 1
EL5058,Tipo 4088,Division 2,Grupo 1
EL5059,Tipo 3056,Division 2,Grupo 1
EL5060,Tipo 4089,Division 2,Grupo 1
EL5061,Tipo 4090,Division 2,Grupo 1
EL5062,Tipo 4091,Division 2,Grupo 1
EL5063,Tipo 4092,Division 2,Grupo 1
EL5064,Tipo 4093,Division 2,Grupo 1
EL5065,Tipo 4094,Division 2,Grupo 1
EL5066,Tipo 3057,Division 2,Grupo 1
EL5067,Tipo 4095,Division 2,Grupo 1
EL5068,Tipo 4096,Division 2,Grupo 1
EL5069,Tipo 4097,Division 2,Grupo 1
EL5070,Tipo 4098,Division 2,Grupo 1
EL5071,Tipo 4099,Division 2,Grupo 1
EL5072,Tipo 4100,Division 2,Grupo 1
EL5073,Tipo 4101,Division 2,Grupo 1
EL5074,Tipo 4102,Division 2,Grupo 1
EL5075,Tipo 4103,Division 2,Grupo 1
EL5076,Tipo 4104,Division 2,Grupo 1
EL5077,Tipo 3058,Division 2,Grupo 1
EL5078,Tipo 3059,Division 2,Grupo 1
EL5079,Tipo 4105,Division 2,Grupo 1
EL5080,Tipo 4106,Division 2,Grupo 1
EL5081,Tipo 4107,Division 2,Grupo 1
EL5082,Tipo 4108,Division 2,Grupo 1
EL5083,Tipo 3060,Division 2,Grupo 1
EL5084,Tipo 4109,Division 2,Grupo 1
EL5085,Tipo 4110,Division 2,Grupo 1
EL5086,Tipo 4111,Division 2,Grupo 1
EL5087,Tipo 4112,Division 2,Grupo 1
EL5088,Tipo 4113,Division 2,Grupo 1
EL5089,Tipo 4114,Division 2,Grupo 1
EL5090,Tipo 4115,Division 2,Grupo 1
EL5091,Tipo 4116,Division 2,Grupo 1
EL5092,Tipo 4117,Division 2,Grupo 1
EL5093,Tipo 4118,Division 2,Grupo 1
EL5094,Tipo 4119,Division 2,Grupo 1
EL5095,Tipo 4120,Division 2,Grupo 1
EL5096,Tipo 4121,Division 2,Grupo 1
EL5097,Tipo 4122,Division 2,Grupo 1
EL5098,Tipo 4123,Division 2,Grupo 1
EL5099,Tipo 4124,Division 2,Grupo 1
EL5100,Tipo 4125,Division 2,Grupo 1
EL5101,Tipo 4126,Division 2,Grupo 1
EL5102,Tipo 4127,Division 2,Grupo 1
EL5103,Tipo 4128,Division 2,Grupo 1
EL5104,Tipo 3061,Division 2,Grupo 1
EL5105,Tipo 3062,Division 2,Grupo 1
EL5106,Tipo 4129,Division 2,Grupo 1
EL5107,Tipo 4130,Division 2,Grupo 1
EL5108,Tipo 3063,Division 2,Grupo 1
EL5109,Tipo 4131,Division 2,Grupo 1
EL5110,Tipo 4132,Division 2,Grupo 1
EL5111,Tipo 4133,Division 2,Grupo 1
EL5112,Tipo 4134,Division 2,Grupo 1
EL5113,Tipo 4135,Division 2,Grupo 1
EL5114,Tipo 4136,Division 2,Grupo 1
EL5115,Tipo 4137,Division 2,Grupo 1
EL5116,Tipo 4138,Division 2,Grupo 1
EL5117,Tipo 4139,Division 2,Grupo 1
EL5118,Tipo 4140,Division 2,Grupo 1
EL5119,Tipo 4141,Division 2,Grupo 1
EL5120,Tipo 4142,Division 2,Grupo 1
EL5121,Tipo 4143,Division 2,Grupo 1
EL5122,Tipo 4144,Division 2,Grupo 1
EL5123,Tipo 4145,Division 2,Grupo 1
EL5124,Tipo 4146,Division 2,Grupo 1
EL5125,Tipo 4147,Division 2,Grupo 1
EL5126,Tipo 4148,Division 2,Grupo 1
EL5127,Tipo 4149,Division 2,Grupo 1
EL5128,Tipo 4150,Division 2,Grupo 1
EL5129,Tipo 5538,Division 2,Grupo 1
EL5130,Tipo 4151,Division 2,Grupo 1
EL5131,Tipo 4152,Division 2,Grupo 1
EL5132,Tipo 4153,Division 2,Grupo 1
EL5133,Tipo 4154,Division 2,Grupo 1
EL5134,Tipo 4155,Division 2,Grupo 1
EL5135,Tipo 5541,Division 2,Grupo 1
EL5136,Tipo 3064,Division 2,Grupo 1
EL5137,Tipo 3065,Division 2,Grupo 1
EL5138,Tipo 5542,Division 2,Grupo 1
EL5139,Tipo 5543,Division 2,Grupo 1
EL5140,Tipo 5544,Division 2,Grupo 1
EL5141,Tipo 4156,Division 2,Grupo 1
EL5142,Unknown,Division 2,Grupo 1
EL5143,Tipo 3066,Division 2,Grupo 1
EL5144,Tipo 4157,Division 2,Grupo 1
EL5145,Tipo 4158,Division 2,Grupo 1
EL5146,Tipo 4159,Division 2,Grupo 1
EL5147,Tipo 4160,Division 2,Grupo 1
EL5148,Tipo 4161,Division 2,Grupo 1
EL5149,Tipo 4162,Division 2,Grupo 1
EL5150,Tipo 4163,Division 2,Grupo 1
EL5151,Tipo 4164,Division 2,Grupo 1
EL5152,Tipo 5545,Division 2,Grupo 1
EL5153,Tipo 5546,Division 2,Grupo 1
EL5154,Tipo 4165,Division 2,Grupo 1
EL5155,Tipo 5547,Division 2,Grupo 1
EL5156,Tipo 4166,Division 2,Grupo 1
EL5157,Tipo 4167,Division 2,Grupo 1
EL5158,Tipo 4168,Division 2,Grupo 1
EL5159,Tipo 3067,Division 2,Grupo 1
EL5160,Tipo 4169,Division 2,Grupo 1
EL5161,Tipo 5548,Division 2,Grupo 1
