IDSupplier;Product;Year;num_invoices;avg_lead_time_real;total_amount_eur;on_time_rate
PROV1485;P4648;2017;3;23,25;2027,5039178599955;0,5
PROV1485;P5006;2016;3;34,75;1792,4102960858902;0,5
PROV1485;P5089;2016;3;30,0;1076,7053176417464;0,5
PROV1485;P7001;2014;3;19,25;10117,685152167047;0,5
PROV1558;P5116;2017;3;14,5;2208,8884528571575;0,5
PROV1558;P5234;2017;3;14,5;10099,56048956406;0,5
PROV1585;MP025440;2020;3;47,0;13886,274725359915;0,5
PROV1597;MP07067;2015;3;41,0;3401,0970742155678;0,5
PROV1756;P9478;2020;3;37,5;1510,580164088775;0,5
PROV1875;SE3108;2018;3;40,25;1513,4288614918055;0,5
PROV1964;SE3120;2019;3;37,75;2119,860170909454;0,5
PROV1976;P9802;2017;3;30,75;242,52000399380807;0,5
PROV1976;SE5114;2018;3;34,5;504,060201357736;0,5
PROV1976;SE5154;2018;3;35,0;1667,4734646879956;0,5
PROV40002065;MP02942;2015;3;25,5;108,81270408099037;0,5
PROV40002090;P6134;2015;3;20,5;3119,2670435951413;0,5
PROV40002220;MP02479;2018;3;9,75;10586,067226101342;0,5
PROV1398;SE5001;2020;3;43,6;13056,116662656592;0,4
PROV1485;P4011;2016;3;32,8;1232,5043558719283;0,4
PROV1014;P6479;2020;3;31,0;4356,62189190071;0,3333333333333333
PROV1061;P9108T;2014;3;37,666666666666664;1233,4122615533838;0,3333333333333333
PROV1061;P9184;2014;3;47,333333333333336;310,9021994629024;0,3333333333333333
PROV1061;P9232T;2014;3;45,666666666666664;373,1693632864951;0,3333333333333333
PROV1061;P9295T;2014;3;37,0;962,402103320932;0,3333333333333333
PROV1061;P9346;2014;3;39,0;560,4276917390341;0,3333333333333333
PROV1061;P9347;2014;3;36,666666666666664;381,50501218959494;0,3333333333333333
PROV1061;P9839;2014;3;44,0;465,4896791828808;0,3333333333333333
PROV1061;P9853;2014;3;42,333333333333336;393,63317712757294;0,3333333333333333
PROV1061;P9854;2014;3;45,666666666666664;914,374937597029;0,3333333333333333
PROV1061;P9854;2015;3;44,666666666666664;657,065915953644;0,3333333333333333
PROV1129;MP07060;2020;3;31,666666666666668;2250,297243446158;0,3333333333333333
PROV1170;DEP02455;2017;3;25,333333333333332;34490,85140129898;0,3333333333333333
PROV1170;DEP02459;2017;3;25,333333333333332;15506,121812572646;0,3333333333333333
PROV1216;MP019502;2014;3;14,333333333333334;3940,9199615302555;0,3333333333333333
PROV1397;MP03159;2017;3;45,666666666666664;3841,89169310034;0,3333333333333333
PROV1398;P9177;2020;3;50,0;369,88352016358493;0,3333333333333333
PROV1398;P9210;2020;3;40,333333333333336;456,24717846126015;0,3333333333333333
PROV1398;P9254T;2017;3;38,333333333333336;4453,380181059729;0,3333333333333333
PROV1398;P9274;2018;3;42,0;63,091513674;0,3333333333333333
PROV1398;P9561T;2020;3;40,333333333333336;612,9217340317651;0,3333333333333333
PROV1398;P9813;2018;3;47,0;716,7789962777956;0,3333333333333333
PROV1398;P9863T;2020;3;40,333333333333336;383,6758031129574;0,3333333333333333
PROV1398;P9890;2018;3;42,666666666666664;428,9621328506532;0,3333333333333333
PROV1398;SE5025;2020;3;42,666666666666664;2614,3288559547773;0,3333333333333333
PROV1398;SE5029;2020;3;46,0;5888,363283288395;0,3333333333333333
PROV1398;SE5036;2020;3;43,666666666666664;6132,22509321534;0,3333333333333333
PROV1398;SE5037;2020;3;45,0;1395,6247399295648;0,3333333333333333
PROV1398;SE5043;2020;3;48,666666666666664;5869,111195785669;0,3333333333333333
PROV1398;SE5074;2020;3;38,0;3028,635951591948;0,3333333333333333
PROV1398;SE5222;2020;3;38,0;418,2309800501412;0,3333333333333333
PROV1398;SE9021;2020;3;39,0;5638,406177859633;0,3333333333333333
PROV1475;MP02522;2019;3;39,0;13062,407848832527;0,3333333333333333
PROV1475;MP025287;2017;3;41,666666666666664;18086,587175750337;0,3333333333333333
PROV1475;MP07069;2018;3;39,333333333333336;6116,776146668826;0,3333333333333333
PROV1485;DEP02459;2019;3;38,333333333333336;988,3345659586619;0,3333333333333333
PROV1485;MP02108;2017;3;31,333333333333332;13560,021078087117;0,3333333333333333
PROV1485;MP02595;2016;3;24,333333333333332;14663,870735758414;0,3333333333333333
PROV1485;MP026231;2015;3;29,666666666666668;175,43806935646876;0,3333333333333333
PROV1485;MP028156;2015;3;28,333333333333332;657,6658616921566;0,3333333333333333
PROV1485;MP028223;2020;3;26,333333333333332;2367,709650375584;0,3333333333333333
PROV1485;MP02943;2016;3;29,333333333333332;891,7136407791305;0,3333333333333333
PROV1485;P4038;2017;3;29,333333333333332;1155,9281249311425;0,3333333333333333
PROV1485;P4048;2014;3;27,0;8203,561093227414;0,3333333333333333
PROV1485;P4048;2019;3;19,0;1572,7714960582903;0,3333333333333333
PROV1485;P4089;2017;3;28,333333333333332;1806,5596706679044;0,3333333333333333
PROV1485;P4152;2018;3;35,0;1041,535340916968;0,3333333333333333
PROV1485;P4162;2018;3;28,333333333333332;2667,5807417414844;0,3333333333333333
PROV1485;P4166;2019;3;34,0;761,011770969856;0,3333333333333333
PROV1485;P4171;2020;3;32,333333333333336;2518,7475343414717;0,3333333333333333
PROV1485;P4172;2016;3;31,0;226,5228263629076;0,3333333333333333
PROV1485;P4185;2014;3;20,0;807,0236173741741;0,3333333333333333
PROV1485;P4190;2014;3;20,0;1272,9541897378842;0,3333333333333333
PROV1485;P4193;2014;3;20,0;512,4457263897402;0,3333333333333333
PROV1485;P4207;2018;3;35,0;1029,7688624760556;0,3333333333333333
PROV1485;P4237;2020;3;33,333333333333336;4294,306404664192;0,3333333333333333
PROV1485;P4249;2019;3;38,333333333333336;1558,4198551096388;0,3333333333333333
PROV1485;P4277;2015;3;30,0;714,6057877494436;0,3333333333333333
PROV1485;P4277;2021;3;24,666666666666668;313,2461479233606;0,3333333333333333
PROV1485;P4319;2021;3;24,666666666666668;731,5267685082486;0,3333333333333333
PROV1485;P4322;2014;3;20,0;3090,6946653506593;0,3333333333333333
PROV1485;P4352;2018;3;23,333333333333332;876,351743664341;0,3333333333333333
PROV1485;P4352;2021;3;16,333333333333332;355,43092380315477;0,3333333333333333
PROV1485;P4353;2020;3;27,666666666666668;2822,688;0,3333333333333333
PROV1485;P4355;2015;3;25,333333333333332;485,8158513647584;0,3333333333333333
PROV1485;P4359;2014;3;18,666666666666668;1152,336789448514;0,3333333333333333
PROV1485;P4359;2020;3;33,333333333333336;1015,314898786191;0,3333333333333333
PROV1485;P4360;2020;3;29,666666666666668;5300,9415669008;0,3333333333333333
PROV1485;P4486;2021;3;21,0;1869,9226942597243;0,3333333333333333
PROV1485;P5006;2018;3;33,333333333333336;540,9546487039639;0,3333333333333333
PROV1485;P5026;2015;3;25,0;377,33657899218156;0,3333333333333333
PROV1485;P5030;2021;3;16,333333333333332;821,3720156268568;0,3333333333333333
PROV1485;P5040;2021;3;20,0;369,31986215657344;0,3333333333333333
PROV1485;P5055;2015;3;31,0;724,9610109388391;0,3333333333333333
PROV1485;P5072;2020;3;27,666666666666668;1892,1912691399375;0,3333333333333333
PROV1485;P5079;2017;3;25,0;2358,1683927238737;0,3333333333333333
PROV1485;P5082;2020;3;29,666666666666668;3131,1968898457617;0,3333333333333333
PROV1485;P5102;2014;3;20,0;2185,6217545295613;0,3333333333333333
PROV1485;P5104;2020;3;27,666666666666668;2534,2318259136428;0,3333333333333333
PROV1485;P5162;2020;3;27,666666666666668;11293,40353262375;0,3333333333333333
PROV1485;P5169;2014;3;20,0;4496,30942209983;0,3333333333333333
PROV1485;P5180;2021;3;24,666666666666668;8762,8367244721;0,3333333333333333
PROV1485;P5181;2014;3;19,333333333333332;4976,569752745774;0,3333333333333333
PROV1485;P5187;2016;3;35,0;607,5823374625107;0,3333333333333333
PROV1485;P5187;2020;3;29,666666666666668;927,9538039364809;0,3333333333333333
PROV1485;P5187;2021;3;20,0;2740,792510209876;0,3333333333333333
PROV1485;P5350;2019;3;32,666666666666664;20228,55386941175;0,3333333333333333
PROV1485;P5432;2018;3;18,666666666666668;637,4390222717363;0,3333333333333333
PROV1485;P6134;2019;3;38,0;3327,6449822334844;0,3333333333333333
PROV1485;P6462;2019;3;23,0;2291,385418107808;0,3333333333333333
PROV1485;P7007;2014;3;31,0;7342,780881404923;0,3333333333333333
PROV1585;MP025251;2020;3;49,0;18915,221856278058;0,3333333333333333
PROV1585;MP025256;2017;3;41,0;26844,807581444697;0,3333333333333333
PROV1585;MP025296;2020;3;45,333333333333336;14135,85884943659;0,3333333333333333
PROV1585;MP025422;2018;3;44,0;10273,497329923037;0,3333333333333333
PROV1585;MP08002;2020;3;38,0;4583,437878808798;0,3333333333333333
PROV1650;MP04241;2017;3;20,0;3644,2652401593946;0,3333333333333333
PROV1725;MP05000;2014;3;34,666666666666664;7924,348045825856;0,3333333333333333
PROV1734;MP03121;2019;3;26,666666666666668;23770,382790054035;0,3333333333333333
PROV1734;MP03194;2015;3;25,0;5431,965924855443;0,3333333333333333
PROV1756;P9181;2018;3;37,0;472,98241550830335;0,3333333333333333
PROV1756;P9253;2016;3;43,333333333333336;1615,8397239233534;0,3333333333333333
PROV1756;P9326;2018;3;37,0;1251,0848434098193;0,3333333333333333
PROV1756;P9339T;2021;3;46,333333333333336;424,0468136286895;0,3333333333333333
PROV1756;P9358;2021;3;46,333333333333336;784,1880070937693;0,3333333333333333
PROV1756;P9475T;2021;3;46,333333333333336;1260,7461102648076;0,3333333333333333
PROV1756;P9490;2021;3;40,0;971,6545778510426;0,3333333333333333
PROV1756;P9544;2021;3;40,0;705,901645261684;0,3333333333333333
PROV1756;P9591T;2021;3;40,0;232,73913599999997;0,3333333333333333
PROV1756;P98180;2021;3;46,333333333333336;177,1554687530322;0,3333333333333333
PROV1756;P98215;2021;3;40,0;624,2725225148282;0,3333333333333333
PROV1756;P9828T;2021;3;46,333333333333336;814,8635097599208;0,3333333333333333
PROV1816;MP07178;2020;3;41,0;1116,768196018115;0,3333333333333333
PROV1875;SE31110;2018;3;45,666666666666664;1597,3436133491314;0,3333333333333333
PROV1900;P6071;2018;3;29,0;1835,6000961241898;0,3333333333333333
PROV1976;P9189;2019;3;46,333333333333336;1232,696877005361;0,3333333333333333
PROV1976;P9261;2018;3;42,666666666666664;590,28837704292;0,3333333333333333
PROV1976;P9518T;2018;3;44,333333333333336;448,4314438672008;0,3333333333333333
PROV1976;P9568T;2018;3;41,0;487,83467913537254;0,3333333333333333
PROV1976;P9587T;2018;3;42,666666666666664;854,5835841671305;0,3333333333333333
PROV1976;P9592T;2018;3;43,666666666666664;824,0741606048093;0,3333333333333333
PROV1976;P98141T;2018;3;44,333333333333336;439,4428589801935;0,3333333333333333
PROV1976;P9823;2018;3;45,666666666666664;536,9591741235516;0,3333333333333333
PROV1976;SE5055;2018;3;42,666666666666664;442,4093484626162;0,3333333333333333
PROV1976;SE9042;2018;3;41,666666666666664;980,3374616892152;0,3333333333333333
PROV2164;MP025683;2019;3;41,0;3473,239218235657;0,3333333333333333
PROV40000187;MP02808;2018;3;24,0;357,03965249053823;0,3333333333333333
PROV40000235;MP04246;2016;3;15,0;2488,9190612193293;0,3333333333333333
PROV40000500;MP03514;2017;3;16,333333333333332;317,9313542337843;0,3333333333333333
PROV40000520;MP019121;2018;3;14,666666666666666;2716,1142773706347;0,3333333333333333
PROV40001000;MP02702;2017;3;38,666666666666664;15057,050803481627;0,3333333333333333
PROV40001000;MP02702;2018;3;31,0;14439,839590490905;0,3333333333333333
PROV40001470;MP02930;2017;3;29,0;1762,3627517147088;0,3333333333333333
PROV40001470;MP02930;2018;3;24,333333333333332;2868,524017917705;0,3333333333333333
PROV40001825;MP03306;2019;3;33,666666666666664;3764,0643312372595;0,3333333333333333
PROV40001825;MP03342;2017;3;20,666666666666668;7652,6073995471315;0,3333333333333333
PROV40002065;MP02944;2015;3;29,0;213,12170015492978;0,3333333333333333
PROV40002065;MP02978;2017;3;25,333333333333332;58,155161305061725;0,3333333333333333
PROV40002065;MP02979;2021;3;32,666666666666664;7947,678983767427;0,3333333333333333
PROV40002065;MP02980;2017;3;24,0;481,4306170014436;0,3333333333333333
PROV40002065;MP02980;2021;3;21,333333333333332;263,3990766152083;0,3333333333333333
PROV40002220;MP02205;2019;3;15,0;6173,6364702480205;0,3333333333333333
PROV40002220;MP024128;2018;3;14,333333333333334;1652,5880623363105;0,3333333333333333
PROV40002220;MP024213;2020;3;30,333333333333332;2642,889932661155;0,3333333333333333
PROV40002220;MP02464;2018;3;18,666666666666668;6746,470807764894;0,3333333333333333
PROV40002220;MP02481;2016;3;32,0;3001,8579508479916;0,3333333333333333
PROV40002330;MP019205;2021;3;25,666666666666668;962,7768347866058;0,3333333333333333
PROV40002720;MP02913;2016;3;21,0;2651,7091885014934;0,3333333333333333
PROV40002720;MP02923;2016;3;28,0;859,7657134496583;0,3333333333333333
PROV40002720;MP02989;2021;3;28,333333333333332;3452,622545029891;0,3333333333333333
PROV41000980;MP02895;2021;3;25,0;664,2348977279081;0,3333333333333333
PROV41000980;MP02896;2021;3;25,0;1212,7315820689314;0,3333333333333333
PROV1061;P9304;2014;3;39,75;654,1133016775118;0,25
PROV1398;P9133;2017;3;46,25;16376,108202178199;0,25
PROV1398;P9816;2020;3;42,5;1139,0891048741387;0,25
PROV1398;SE5104;2020;3;40,75;2621,8883508891518;0,25
PROV1398;SE9047;2020;3;42,5;4486,229973236945;0,25
PROV1485;MP028185;2020;3;29,5;1201,296333686975;0,25
PROV1485;P4437;2020;3;33,5;15328,687898531716;0,25
PROV1485;P9903E;2020;3;39,75;4058,2314590209053;0,25
PROV1585;MP025318;2020;3;41,25;16538,347298148485;0,25
PROV1756;P9247T;2021;3;47,0;1318,9739331272633;0,25
PROV1756;P9492;2021;3;47,0;2878,4379037420877;0,25
PROV1968;SE4139;2020;3;43,25;1432,0184754270317;0,25
PROV40002720;MP02989;2016;3;21,75;1387,8096099325044;0,25
PROV1398;SE9021;2017;3;43,4;10582,901653122117;0,2
PROV1014;P6083;2016;3;30,0;746,7271494868114;0,0
PROV1014;P6083;2019;3;39,333333333333336;1398,4249258379323;0,0
PROV1014;P6119;2016;3;22,666666666666668;1727,1990733676378;0,0
PROV1014;P6119;2017;3;23,666666666666668;1813,8695083596785;0,0
PROV1014;P6219;2018;3;32,0;770,4725367552004;0,0
PROV1027;MP03117;2016;3;24,666666666666668;6557,362936486837;0,0
PROV1027;MP03194;2019;3;36,666666666666664;4624,6014952764735;0,0
PROV1027;MP03195;2019;3;47,666666666666664;4576,74970787368;0,0
PROV1129;MP02849;2021;3;46,2;8225,68094460807;0,0
PROV1129;MP07028;2021;3;33,5;8936,611502752156;0,0
PROV1133;P4648;2014;3;42,0;1808,170627522385;0,0
PROV1170;DEP02455;2018;3;27,333333333333332;15407,131704861618;0,0
PROV1170;DEP02459;2014;3;38,0;6286,151428203342;0,0
PROV1170;DEP02459;2018;3;27,333333333333332;20336,566723008058;0,0
PROV1255;MP02961;2020;3;26,333333333333332;1743,494796414369;0,0
PROV1398;SE5034;2020;3;51,333333333333336;565,1601992917249;0,0
PROV1441;MP019604;2021;3;42,666666666666664;3167,4710483184667;0,0
PROV1465;MP04209;2021;3;28,25;14046,553108029571;0,0
PROV1465;MP04227;2016;3;40,5;3230,7697208517434;0,0
PROV1465;MP04227;2017;3;32,666666666666664;5978,228976387333;0,0
PROV1475;MP025227;2017;3;50,333333333333336;20136,833197530374;0,0
PROV1475;MP025530;2017;3;50,333333333333336;1751,1515241855268;0,0
PROV1479;MP019606;2020;3;43,333333333333336;1661,0976554610534;0,0
PROV1484;MP04210;2014;3;43,0;1914,2516803548;0,0
PROV1485;MP02559;2014;3;37,666666666666664;13665,096608907177;0,0
PROV1485;MP02559;2016;3;32,0;11670,541029175782;0,0
PROV1485;P4168;2014;3;33,666666666666664;145,01684876887356;0,0
PROV1485;P4172;2018;3;41,0;694,4419465124574;0,0
PROV1485;P4172;2021;3;22,666666666666668;623,1004492691798;0,0
PROV1485;P4181;2019;3;46,666666666666664;1258,5894900680566;0,0
PROV1485;P4199;2018;3;35,333333333333336;4063,113294592164;0,0
PROV1485;P4220;2021;3;26,333333333333332;2944,108624961953;0,0
PROV1485;P4248;2021;3;34,666666666666664;2537,7814051979585;0,0
PROV1485;P4277;2014;3;33,666666666666664;196,60520621883572;0,0
PROV1485;P4277;2018;3;40,0;393,1928814905635;0,0
PROV1485;P4277;2019;3;40,666666666666664;674,8501739836213;0,0
PROV1485;P4322;2021;3;22,666666666666668;2230,301497110348;0,0
PROV1485;P4341;2018;3;44,666666666666664;1004,2935637815649;0,0
PROV1485;P4385;2021;3;33,666666666666664;20131,43017387892;0,0
PROV1485;P4409;2014;3;33,666666666666664;10176,661099195308;0,0
PROV1485;P4841;2018;3;31,25;7590,763337348898;0,0
PROV1485;P5040;2019;3;38,0;1215,0346211723659;0,0
PROV1485;P5040;2020;3;37,0;1180,8838134355558;0,0
PROV1485;P5082;2021;3;22,666666666666668;649,1295383644382;0,0
PROV1485;P5132;2021;3;26,333333333333332;2666,468500685341;0,0
PROV1485;P5191;2021;3;22,666666666666668;509,52997982311183;0,0
PROV1485;P5192;2014;3;33,666666666666664;1031,7514335662784;0,0
PROV1485;P5192;2015;3;32,0;2096,582479114247;0,0
PROV1485;P5289;2014;3;35,0;1102,660867736185;0,0
PROV1485;P5327;2021;3;30,333333333333332;1362,665404333097;0,0
PROV1485;P5350;2018;3;32,25;6094,141690445817;0,0
PROV1485;P5400;2020;3;22,666666666666668;7023,589544830364;0,0
PROV1485;P5404;2021;3;26,333333333333332;1142,8489563640617;0,0
PROV1485;P5418;2019;3;39,666666666666664;2327,974206263272;0,0
PROV1485;P5438;2021;3;24,333333333333332;365,51937293848573;0,0
PROV1485;P5440;2020;3;27,0;3093,778851838135;0,0
PROV1485;P5446;2018;3;32,25;25425,533119616863;0,0
PROV1485;P5454;2017;3;39,333333333333336;5168,35914449694;0,0
PROV1485;P5457;2021;3;22,666666666666668;614,0741961505759;0,0
PROV1485;P6298;2021;3;35,0;1039,9083809819208;0,0
PROV1485;P6318;2021;3;26,333333333333332;669,1272974335848;0,0
PROV1485;P6386;2015;3;35,333333333333336;8302,72177734785;0,0
PROV1485;P6465;2021;3;26,333333333333332;1323,1949601554975;0,0
PROV1485;P6509;2021;3;26,333333333333332;497,3849508878469;0,0
PROV1485;P7009;2018;3;40,6;23816,87938911544;0,0
PROV1585;MP025129;2020;3;51,666666666666664;7110,827334354853;0,0
PROV1647;MP02869;2015;3;27,0;4088,1169846434186;0,0
PROV1647;MP02888;2015;3;38,0;1397,5946299597758;0,0
PROV1649;P6221;2021;3;43,75;1708,6157276660256;0,0
PROV1650;MP04240;2016;3;22,75;6687,479398670547;0,0
PROV1650;MP04240;2018;3;35,0;5193,203673559335;0,0
PROV1650;MP04241;2015;3;35,0;1111,7673814531597;0,0
PROV1650;MP04245;2015;3;33,5;944,2923083091449;0,0
PROV1650;MP04245;2021;3;36,666666666666664;11128,974967774717;0,0
PROV1694;MP02437;2014;3;20,333333333333332;618,6628787250585;0,0
PROV1725;MP05000;2015;3;39,666666666666664;2556,8192;0,0
PROV1734;MP03191;2015;3;40,666666666666664;4531,4544869148685;0,0
PROV1734;MP03192;2015;3;40,666666666666664;12148,885271818954;0,0
PROV1734;MP03195;2015;3;26,0;10876,499285808974;0,0
PROV1734;MP03196;2015;3;26,0;1628,1406780222023;0,0
PROV1876;MP05000;2015;3;31,333333333333332;9420,085303941483;0,0
PROV1882;MP02944;2017;3;34,666666666666664;19626,98477124403;0,0
PROV1895;MP019605;2019;3;25,333333333333332;4361,455188682668;0,0
PROV1895;MP019605;2021;3;45,333333333333336;2237,821778490527;0,0
PROV1976;SE5072;2018;3;52,333333333333336;431,4253882544706;0,0
PROV40000187;MP02406;2019;3;29,333333333333332;2035,0927921887644;0,0
